chlorophyll,sst,ssh,salinity,month,location,fish_name
3.5,15.89,0.21,33.08,5,Chennai,Herring
4.13,24.8,0.64,27.08,9,Kochi,Tilapia
5.2,24.99,0.48,30.54,2,Gujarat,Anchovy
3.23,28.05,0.51,31.62,12,Kochi,Hilsa
1.04,21.86,0.51,35.87,9,Chennai,Shark
2.62,24.55,0.47,34.44,9,Visakhapatnam,Grouper
1.76,27.63,0.24,34.35,11,Kochi,Ribbonfish
2.71,12.5,0.56,30.6,3,Mangalore,Herring
2.64,30.43,0.67,34.34,2,Mumbai,Ribbonfish
2.14,26.18,0.44,33.3,8,Kochi,Pomfret
3.59,26.22,0.53,31.84,4,Mangalore,Sardine
2.32,26.79,0.32,34.36,5,Chennai,Snapper
1.52,24.08,0.3,35.5,11,Visakhapatnam,Shark
3.25,11.56,0.38,31.68,5,Mangalore,Herring
2.47,28.85,0.6,34.48,8,Chennai,Kingfish
1.75,28.76,0.39,33.36,9,Chennai,Snapper
2.69,30.61,0.25,34.6,11,Gujarat,Seer Fish
2.55,26.31,0.52,33.5,9,Mumbai,Bombay Duck
3.1,24.83,0.55,29.65,12,Mumbai,Tilapia
4.12,14.42,0.46,33.78,12,Mangalore,Herring
2.49,27.05,0.25,34.6,3,Visakhapatnam,Croakers
1.65,24.93,0.44,36.84,8,Visakhapatnam,Shark
1.38,27.86,0.22,34.57,7,Mumbai,Barracuda
2.32,27.98,0.39,33.48,3,Mangalore,Snapper
4.0,24.0,0.52,31.21,4,Chennai,Catfish
3.5,28.49,0.28,32.84,1,Kochi,Bombay Duck
2.16,29.79,0.28,36.7,3,Visakhapatnam,Tuna
3.04,24.91,0.26,31.36,5,Mumbai,Catfish
3.48,14.89,0.53,31.44,4,Gujarat,Herring
1.48,26.11,0.25,34.74,4,Kochi,Barracuda
2.37,16.26,0.36,33.53,3,Chennai,Salmon
2.79,28.82,0.62,34.06,1,Mumbai,Mackerel
2.01,27.88,0.31,35.31,2,Mangalore,Mackerel
1.59,28.23,0.61,35.07,9,Mangalore,Tuna
2.79,28.07,0.53,32.54,5,Chennai,Pomfret
1.92,17.72,0.65,30.15,7,Mumbai,Salmon
4.89,25.87,0.55,32.72,10,Mumbai,Anchovy
2.27,28.56,0.61,34.81,1,Goa,Seer Fish
3.55,24.7,0.25,33.8,4,Mangalore,Sardine
4.09,17.41,0.69,33.65,8,Kochi,Herring
2.6,25.47,0.33,29.38,10,Mumbai,Tilapia
1.33,14.67,0.57,34.88,3,Visakhapatnam,Cod
3.8,26.73,0.46,30.98,4,Chennai,Bombay Duck
3.64,25.86,0.56,32.88,2,Mumbai,Sardine
1.92,29.76,0.58,35.32,1,Visakhapatnam,Tuna
1.61,29.81,0.32,34.3,6,Mumbai,Snapper
1.17,11.4,0.6,32.93,6,Gujarat,Cod
3.55,24.85,0.2,32.77,6,Gujarat,Sardine
3.9,26.44,0.56,30.59,12,Goa,Bombay Duck
1.52,29.31,0.53,35.0,10,Goa,Ribbonfish
2.29,15.53,0.3,33.27,8,Gujarat,Salmon
2.32,29.63,0.51,34.75,4,Mumbai,Seer Fish
1.56,22.7,0.43,36.8,4,Chennai,Shark
4.33,11.37,0.58,32.35,5,Goa,Herring
5.0,26.51,0.53,30.09,9,Chennai,Anchovy
1.44,27.99,0.56,36.8,5,Visakhapatnam,Barracuda
4.91,26.53,0.39,30.7,12,Gujarat,Anchovy
1.43,10.93,0.24,32.18,9,Visakhapatnam,Cod
1.7,29.02,0.32,36.94,6,Mumbai,Barracuda
1.53,15.15,0.51,33.84,8,Goa,Salmon
1.98,26.61,0.49,32.25,4,Chennai,Pomfret
1.03,23.79,0.6,36.0,11,Visakhapatnam,Shark
3.04,23.49,0.32,29.69,4,Gujarat,Tilapia
1.82,25.94,0.69,33.73,7,Chennai,Grouper
2.18,23.09,0.26,30.15,7,Chennai,Catfish
2.12,25.33,0.27,35.18,5,Gujarat,Grouper
2.44,24.43,0.69,33.13,7,Visakhapatnam,Grouper
0.85,9.12,0.22,32.04,4,Mangalore,Cod
3.76,25.02,0.52,32.6,10,Mumbai,Sardine
2.04,26.88,0.38,35.0,4,Mumbai,Grouper
2.75,28.32,0.42,31.25,8,Visakhapatnam,Bombay Duck
2.3,30.19,0.6,35.52,4,Mangalore,Kingfish
2.54,22.99,0.23,28.1,12,Visakhapatnam,Catfish
1.89,25.02,0.41,35.23,8,Kochi,Snapper
3.24,27.81,0.21,35.13,6,Kochi,Mackerel
3.36,27.72,0.61,32.31,10,Mumbai,Croakers
4.05,23.64,0.29,31.28,5,Chennai,Catfish
2.26,26.92,0.39,35.28,1,Goa,Barracuda
3.87,23.2,0.23,30.05,9,Visakhapatnam,Tilapia
4.07,24.21,0.32,30.04,12,Kochi,Anchovy
2.85,25.37,0.6,33.72,11,Mangalore,Snapper
2.29,28.16,0.6,35.62,3,Gujarat,Snapper
2.47,26.39,0.57,34.6,8,Goa,Grouper
1.85,30.79,0.27,36.82,12,Goa,Seer Fish
2.08,28.6,0.66,35.16,11,Gujarat,Mackerel
2.61,26.69,0.49,30.97,12,Mumbai,Catfish
2.49,28.68,0.58,35.62,12,Mangalore,Snapper
2.71,26.04,0.51,33.34,10,Mangalore,Pomfret
2.03,29.76,0.25,34.42,3,Goa,Barracuda
3.63,25.63,0.24,30.71,8,Mumbai,Anchovy
3.03,12.96,0.52,30.4,8,Mumbai,Herring
3.35,24.46,0.68,32.42,5,Goa,Croakers
4.06,26.34,0.35,33.38,8,Goa,Sardine
3.58,17.67,0.68,33.04,11,Goa,Herring
1.9,20.09,0.47,36.75,4,Visakhapatnam,Shark
2.4,28.7,0.28,36.15,11,Visakhapatnam,Tuna
2.07,28.78,0.25,35.56,4,Goa,Kingfish
2.65,25.37,0.27,33.29,5,Mumbai,Grouper
1.1,12.97,0.68,34.96,3,Kochi,Cod
4.4,23.67,0.61,29.98,4,Gujarat,Tilapia
2.71,28.12,0.69,35.44,7,Visakhapatnam,Ribbonfish
2.84,25.61,0.37,33.08,6,Gujarat,Pomfret
2.07,28.02,0.27,35.03,11,Visakhapatnam,Tuna
2.95,28.77,0.48,34.14,2,Visakhapatnam,Kingfish
2.06,30.8,0.45,36.34,2,Visakhapatnam,Tuna
2.67,24.28,0.66,33.65,3,Gujarat,Grouper
5.04,25.12,0.42,30.33,6,Visakhapatnam,Anchovy
3.39,26.38,0.64,35.21,10,Chennai,Mackerel
3.68,27.78,0.65,31.36,4,Goa,Bombay Duck
4.73,27.85,0.66,30.4,8,Mangalore,Hilsa
2.84,24.64,0.62,31.33,8,Mangalore,Croakers
1.84,25.33,0.66,33.9,8,Mangalore,Snapper
5.32,24.95,0.58,31.74,3,Mumbai,Anchovy
1.02,23.21,0.26,35.76,11,Gujarat,Shark
1.93,15.87,0.68,30.93,6,Visakhapatnam,Salmon
2.63,14.24,0.56,32.67,4,Mumbai,Herring
1.95,28.78,0.23,35.31,1,Goa,Tuna
1.74,27.99,0.5,34.71,9,Mangalore,Ribbonfish
1.02,30.24,0.41,34.05,3,Visakhapatnam,Barracuda
2.64,27.69,0.57,32.56,9,Mumbai,Croakers
1.75,27.67,0.25,35.67,11,Goa,Ribbonfish
1.36,16.21,0.38,32.83,4,Gujarat,Salmon
2.92,27.53,0.22,34.11,11,Kochi,Ribbonfish
1.57,8.29,0.52,34.49,10,Kochi,Cod
2.83,29.79,0.33,33.49,4,Mumbai,Snapper
2.66,26.56,0.59,33.85,12,Chennai,Bombay Duck
3.65,26.07,0.28,29.02,1,Mangalore,Catfish
2.45,25.8,0.64,32.14,7,Gujarat,Croakers
1.52,22.91,0.7,35.49,6,Goa,Shark
3.87,26.44,0.59,30.47,8,Kochi,Anchovy
2.7,30.0,0.45,33.5,11,Gujarat,Snapper
2.53,29.42,0.34,33.64,4,Goa,Mackerel
3.13,27.31,0.59,33.63,12,Goa,Mackerel
2.81,25.44,0.54,31.48,3,Kochi,Catfish
2.14,26.81,0.44,36.47,9,Goa,Barracuda
2.51,28.46,0.63,34.68,2,Chennai,Ribbonfish
3.24,25.73,0.65,27.99,9,Gujarat,Tilapia
1.82,30.6,0.57,36.48,2,Visakhapatnam,Seer Fish
3.94,27.92,0.64,33.95,8,Kochi,Sardine
3.57,23.45,0.25,30.39,3,Mangalore,Tilapia
5.28,24.56,0.31,30.11,7,Gujarat,Anchovy
2.53,28.37,0.53,34.81,8,Mangalore,Ribbonfish
2.68,26.78,0.56,33.72,3,Goa,Pomfret
2.84,30.24,0.26,35.87,12,Chennai,Ribbonfish
4.63,28.01,0.63,31.27,2,Gujarat,Hilsa
3.26,27.02,0.27,32.4,6,Chennai,Bombay Duck
3.99,24.48,0.54,32.29,10,Kochi,Sardine
4.07,26.42,0.37,32.3,1,Goa,Sardine
2.77,27.67,0.53,36.75,10,Mumbai,Kingfish
2.62,23.26,0.61,29.9,4,Kochi,Catfish
2.21,27.04,0.36,34.0,8,Goa,Mackerel
2.03,30.3,0.26,35.22,11,Visakhapatnam,Ribbonfish
2.98,26.1,0.44,33.22,11,Mangalore,Bombay Duck
3.53,25.46,0.64,29.53,2,Kochi,Tilapia
2.0,29.0,0.66,35.59,7,Goa,Snapper
1.16,13.06,0.56,32.93,12,Goa,Cod
2.96,27.76,0.48,34.51,10,Goa,Grouper
1.96,25.53,0.41,36.63,6,Mangalore,Shark
1.29,27.81,0.63,36.66,1,Mangalore,Barracuda
1.79,27.08,0.5,35.02,3,Mumbai,Snapper
2.03,30.11,0.41,34.51,10,Kochi,Barracuda
2.11,28.78,0.26,35.83,7,Kochi,Ribbonfish
2.81,27.22,0.67,31.9,5,Visakhapatnam,Croakers
2.98,28.23,0.54,34.83,12,Chennai,Pomfret
3.59,26.3,0.42,30.57,8,Mangalore,Hilsa
1.95,23.82,0.65,35.34,7,Visakhapatnam,Shark
2.98,29.59,0.42,35.1,10,Mangalore,Ribbonfish
2.49,28.04,0.63,36.23,5,Mangalore,Tuna
3.17,26.69,0.7,33.38,2,Visakhapatnam,Grouper
3.57,24.92,0.55,30.38,2,Visakhapatnam,Anchovy
2.84,22.67,0.61,28.58,3,Goa,Tilapia
1.59,25.66,0.29,33.66,11,Goa,Snapper
1.74,30.86,0.57,34.71,3,Gujarat,Ribbonfish
2.56,25.24,0.44,33.17,8,Mumbai,Pomfret
2.91,31.43,0.43,34.72,8,Chennai,Kingfish
4.45,27.8,0.61,28.19,3,Chennai,Tilapia
2.84,25.7,0.67,33.96,5,Goa,Pomfret
0.96,10.59,0.52,32.64,8,Gujarat,Cod
3.96,11.21,0.38,30.39,10,Kochi,Herring
2.39,28.54,0.47,35.1,8,Gujarat,Ribbonfish
2.72,27.56,0.6,35.34,6,Mumbai,Mackerel
3.46,24.59,0.26,31.88,1,Gujarat,Croakers
2.22,28.49,0.56,34.32,10,Mumbai,Grouper
2.36,27.94,0.29,34.25,2,Goa,Seer Fish
2.43,26.32,0.66,30.76,12,Visakhapatnam,Catfish
2.14,28.63,0.6,34.55,8,Mumbai,Snapper
3.07,25.97,0.47,32.44,5,Kochi,Hilsa
2.93,28.16,0.35,33.14,8,Kochi,Pomfret
3.81,25.76,0.53,29.5,8,Kochi,Catfish
2.07,28.21,0.43,33.5,3,Visakhapatnam,Snapper
2.66,26.2,0.31,34.45,10,Kochi,Pomfret
3.59,24.92,0.52,31.58,10,Gujarat,Sardine
2.74,26.09,0.24,32.54,5,Goa,Croakers
1.12,20.28,0.24,36.69,11,Mangalore,Shark
2.84,26.65,0.68,33.49,4,Chennai,Croakers
3.94,27.52,0.23,32.84,3,Kochi,Bombay Duck
2.99,26.1,0.7,33.92,12,Gujarat,Croakers
2.0,28.12,0.35,36.23,9,Kochi,Tuna
1.82,29.59,0.4,35.37,12,Gujarat,Ribbonfish
1.68,31.83,0.4,36.15,6,Visakhapatnam,Tuna
3.05,23.8,0.51,30.49,9,Gujarat,Tilapia
4.11,24.51,0.62,32.74,9,Mumbai,Hilsa
2.04,31.83,0.48,35.79,4,Mumbai,Tuna
3.47,22.96,0.28,31.96,5,Visakhapatnam,Catfish
3.09,27.34,0.57,31.76,1,Mangalore,Hilsa
3.97,24.29,0.33,29.32,5,Mumbai,Hilsa
3.86,28.71,0.45,29.12,12,Visakhapatnam,Hilsa
2.9,28.05,0.62,32.15,1,Goa,Pomfret
1.01,20.98,0.47,35.97,8,Chennai,Shark
2.01,29.34,0.57,36.27,11,Kochi,Barracuda
3.16,24.48,0.65,30.09,12,Mumbai,Hilsa
3.84,26.0,0.21,31.08,3,Kochi,Bombay Duck
0.9,23.5,0.57,36.86,5,Chennai,Shark
4.15,27.3,0.56,30.15,11,Mumbai,Bombay Duck
4.23,26.01,0.49,31.78,7,Visakhapatnam,Anchovy
2.69,30.64,0.69,34.01,5,Kochi,Seer Fish
2.94,15.33,0.31,33.68,3,Goa,Herring
2.87,25.36,0.63,35.33,9,Mumbai,Grouper
3.42,26.86,0.26,34.35,5,Gujarat,Croakers
2.78,14.62,0.25,30.8,6,Gujarat,Salmon
2.86,30.29,0.32,35.05,6,Goa,Kingfish
2.14,27.76,0.43,36.7,2,Mumbai,Kingfish
2.82,10.98,0.33,30.19,7,Gujarat,Herring
4.44,27.73,0.25,28.8,6,Gujarat,Tilapia
2.79,27.77,0.66,35.62,2,Kochi,Seer Fish
2.03,28.15,0.29,34.44,6,Chennai,Seer Fish
4.21,10.83,0.29,30.83,12,Mumbai,Herring
1.4,10.08,0.57,33.54,3,Visakhapatnam,Cod
2.32,27.32,0.36,32.3,6,Mumbai,Pomfret
4.97,25.03,0.49,32.36,2,Gujarat,Anchovy
4.45,25.09,0.45,29.63,6,Kochi,Catfish
2.32,30.57,0.37,36.89,2,Goa,Tuna
1.06,27.27,0.52,34.7,7,Mangalore,Barracuda
1.77,8.73,0.43,34.12,11,Goa,Cod
2.17,27.93,0.53,34.56,4,Mangalore,Pomfret
3.66,26.17,0.2,33.12,8,Kochi,Bombay Duck
1.81,29.92,0.57,34.91,3,Gujarat,Snapper
3.54,27.41,0.36,31.1,7,Goa,Bombay Duck
2.09,27.93,0.65,34.67,5,Visakhapatnam,Pomfret
2.64,22.37,0.3,29.36,11,Goa,Tilapia
2.13,29.46,0.46,35.05,6,Mumbai,Seer Fish
3.8,25.51,0.62,33.98,7,Mangalore,Croakers
3.16,27.15,0.47,33.68,4,Kochi,Bombay Duck
1.99,14.6,0.68,31.19,6,Chennai,Cod
2.36,26.38,0.42,34.1,3,Kochi,Barracuda
5.03,23.3,0.33,32.24,3,Chennai,Anchovy
3.9,25.4,0.36,33.42,10,Chennai,Sardine
1.55,30.71,0.29,36.78,9,Gujarat,Barracuda
1.87,23.56,0.26,35.06,11,Mangalore,Shark
4.49,10.57,0.38,33.33,4,Goa,Herring
2.46,27.38,0.52,36.37,4,Goa,Kingfish
1.51,23.24,0.36,36.25,12,Kochi,Shark
3.05,27.9,0.62,32.83,6,Visakhapatnam,Bombay Duck
3.28,28.08,0.36,32.96,7,Chennai,Hilsa
4.03,27.85,0.21,31.09,3,Mangalore,Sardine
1.59,28.12,0.6,34.09,3,Mangalore,Ribbonfish
2.73,26.22,0.23,30.72,10,Kochi,Bombay Duck
1.23,13.65,0.58,31.56,2,Visakhapatnam,Cod
1.94,29.48,0.42,35.31,8,Visakhapatnam,Barracuda
1.92,30.99,0.29,35.66,12,Mangalore,Ribbonfish
1.22,14.84,0.42,32.27,8,Visakhapatnam,Salmon
2.82,22.32,0.31,29.04,12,Goa,Tilapia
2.08,16.2,0.5,32.8,8,Chennai,Salmon
1.68,13.23,0.45,32.45,5,Visakhapatnam,Salmon
2.83,27.02,0.23,32.94,8,Chennai,Pomfret
3.94,23.87,0.33,32.01,11,Goa,Anchovy
1.11,14.36,0.4,31.28,6,Mumbai,Cod
1.89,26.93,0.5,35.7,6,Visakhapatnam,Grouper
3.6,26.93,0.45,32.81,3,Goa,Anchovy
3.26,28.47,0.64,30.81,11,Visakhapatnam,Bombay Duck
2.67,11.26,0.56,31.34,11,Chennai,Herring
1.94,28.58,0.68,32.37,7,Mangalore,Pomfret
1.47,22.52,0.25,36.44,5,Chennai,Shark
1.86,8.46,0.35,33.07,12,Visakhapatnam,Cod
5.11,24.64,0.22,32.2,12,Visakhapatnam,Anchovy
2.18,26.83,0.57,34.88,3,Kochi,Pomfret
2.87,28.25,0.56,33.44,9,Mumbai,Mackerel
2.87,26.2,0.57,35.92,9,Gujarat,Grouper
2.67,23.55,0.29,30.71,7,Visakhapatnam,Catfish
2.64,27.4,0.44,27.49,5,Visakhapatnam,Tilapia
2.01,26.66,0.67,34.53,8,Mumbai,Pomfret
2.61,29.37,0.59,34.29,2,Chennai,Ribbonfish
2.43,28.73,0.63,35.56,4,Kochi,Tuna
4.57,24.45,0.27,32.64,1,Gujarat,Anchovy
3.12,23.72,0.39,30.33,4,Visakhapatnam,Catfish
3.02,29.13,0.64,35.73,2,Gujarat,Mackerel
2.68,30.15,0.29,34.57,4,Visakhapatnam,Seer Fish
1.74,28.14,0.7,36.98,5,Gujarat,Barracuda
1.7,29.94,0.27,34.75,12,Chennai,Snapper
2.96,27.6,0.23,35.4,10,Mangalore,Grouper
2.96,27.95,0.53,35.48,11,Mumbai,Kingfish
2.88,29.74,0.25,34.86,10,Goa,Ribbonfish
4.51,24.55,0.63,30.21,4,Mumbai,Anchovy
1.93,29.0,0.2,35.27,2,Kochi,Seer Fish
1.18,21.44,0.31,36.24,6,Goa,Shark
1.81,25.19,0.57,36.38,5,Chennai,Shark
2.27,27.65,0.51,34.99,9,Goa,Pomfret
1.59,9.33,0.36,33.45,8,Chennai,Cod
1.36,14.08,0.37,31.6,11,Mumbai,Cod
3.6,27.42,0.25,34.92,7,Visakhapatnam,Croakers
1.88,28.83,0.51,34.9,3,Mumbai,Grouper
3.28,26.31,0.46,34.87,1,Chennai,Mackerel
1.6,15.17,0.61,33.83,12,Kochi,Salmon
2.78,11.43,0.38,33.2,2,Chennai,Herring
1.9,29.51,0.45,35.1,1,Gujarat,Tuna
3.15,26.79,0.64,30.29,12,Goa,Bombay Duck
4.2,11.5,0.47,32.54,8,Gujarat,Herring
2.42,29.25,0.25,36.94,1,Kochi,Tuna
4.0,24.28,0.45,29.53,12,Chennai,Tilapia
2.87,28.95,0.44,34.94,10,Mangalore,Grouper
0.85,11.91,0.54,32.61,4,Goa,Cod
3.18,10.54,0.52,32.24,7,Kochi,Herring
4.76,24.74,0.6,30.62,11,Visakhapatnam,Anchovy
2.54,30.55,0.3,35.1,1,Mumbai,Ribbonfish
1.96,25.23,0.5,36.77,3,Mumbai,Shark
3.42,23.71,0.52,28.01,6,Chennai,Tilapia
2.71,26.15,0.34,32.11,2,Gujarat,Bombay Duck
1.67,30.95,0.45,35.64,12,Kochi,Ribbonfish
4.04,27.85,0.48,31.34,4,Mumbai,Hilsa
3.91,26.0,0.5,31.97,2,Chennai,Sardine
3.1,28.17,0.58,34.98,6,Mangalore,Grouper
2.45,25.14,0.33,33.26,10,Mangalore,Grouper
1.82,28.25,0.7,36.23,12,Visakhapatnam,Kingfish
2.34,29.07,0.55,34.8,6,Chennai,Ribbonfish
2.25,27.37,0.45,34.89,12,Mumbai,Kingfish
1.91,10.67,0.61,33.47,5,Goa,Cod
2.59,25.15,0.55,27.99,6,Gujarat,Tilapia
3.81,26.95,0.41,27.81,12,Visakhapatnam,Tilapia
2.26,26.48,0.65,33.81,1,Chennai,Mackerel
1.72,26.12,0.23,34.61,11,Gujarat,Barracuda
4.37,25.93,0.62,31.39,12,Mangalore,Anchovy
4.79,25.53,0.33,32.24,8,Visakhapatnam,Anchovy
1.57,29.86,0.67,36.39,10,Goa,Barracuda
4.46,24.34,0.4,30.49,2,Mangalore,Tilapia
2.33,27.59,0.69,34.65,6,Kochi,Mackerel
3.16,22.4,0.64,30.35,1,Mangalore,Catfish
2.19,29.97,0.63,35.87,12,Gujarat,Mackerel
2.13,14.4,0.57,32.94,3,Mangalore,Salmon
2.41,30.01,0.46,34.45,1,Goa,Seer Fish
1.99,30.73,0.33,34.05,6,Mangalore,Ribbonfish
2.94,14.22,0.39,31.44,10,Gujarat,Herring
2.33,27.36,0.35,36.75,3,Mangalore,Barracuda
4.6,25.63,0.36,32.71,9,Mumbai,Anchovy
3.46,29.02,0.52,33.45,9,Gujarat,Mackerel
5.31,26.03,0.56,32.69,2,Mangalore,Anchovy
2.47,27.25,0.65,34.33,9,Visakhapatnam,Grouper
1.76,29.21,0.24,36.34,9,Goa,Tuna
1.76,31.33,0.38,36.54,3,Chennai,Tuna
2.76,29.75,0.7,34.2,4,Goa,Ribbonfish
3.02,24.19,0.45,33.06,8,Chennai,Sardine
5.44,25.83,0.35,30.69,8,Mumbai,Anchovy
1.92,31.61,0.67,35.86,2,Mumbai,Tuna
3.28,26.72,0.61,29.71,6,Mangalore,Tilapia
1.81,14.37,0.64,31.43,11,Chennai,Cod
1.55,28.71,0.4,36.67,7,Mangalore,Barracuda
1.96,22.21,0.29,35.84,3,Mumbai,Shark
4.33,23.67,0.66,28.86,8,Kochi,Catfish
1.17,14.69,0.45,31.55,9,Goa,Cod
3.12,16.77,0.45,30.82,12,Goa,Herring
2.82,26.5,0.37,34.17,7,Gujarat,Snapper
4.83,27.05,0.62,32.93,10,Mumbai,Sardine
4.49,26.6,0.43,28.2,3,Gujarat,Tilapia
2.81,28.95,0.54,32.31,3,Gujarat,Bombay Duck
3.87,11.39,0.34,32.55,3,Visakhapatnam,Herring
3.63,26.25,0.5,31.47,10,Visakhapatnam,Hilsa
2.58,26.42,0.32,35.03,11,Gujarat,Snapper
2.59,29.15,0.55,35.9,5,Chennai,Snapper
2.3,31.87,0.47,36.0,4,Visakhapatnam,Kingfish
4.35,23.9,0.27,28.12,2,Goa,Tilapia
2.61,15.28,0.38,33.62,11,Mangalore,Salmon
2.92,26.18,0.36,33.82,12,Gujarat,Pomfret
3.15,23.72,0.43,29.05,1,Gujarat,Tilapia
2.35,29.23,0.69,36.14,5,Gujarat,Kingfish
0.88,11.79,0.39,33.06,6,Goa,Cod
3.98,24.01,0.25,28.74,9,Mumbai,Catfish
1.9,30.0,0.41,34.91,1,Gujarat,Barracuda
3.52,12.72,0.28,32.34,9,Goa,Herring
1.28,9.37,0.2,33.66,8,Goa,Cod
4.58,28.68,0.29,32.44,1,Goa,Hilsa
2.34,30.75,0.64,35.47,7,Kochi,Tuna
2.08,31.58,0.42,36.53,9,Chennai,Tuna
3.13,28.51,0.44,32.05,8,Chennai,Bombay Duck
4.0,23.07,0.62,30.89,12,Gujarat,Catfish
2.53,27.2,0.5,33.86,6,Gujarat,Snapper
1.86,12.34,0.3,32.78,1,Mangalore,Cod
2.02,28.01,0.38,34.91,3,Gujarat,Pomfret
2.3,30.64,0.61,35.73,8,Goa,Barracuda
2.28,27.6,0.22,34.59,8,Mumbai,Snapper
2.38,27.82,0.25,33.69,10,Kochi,Pomfret
2.43,24.47,0.58,34.06,11,Gujarat,Grouper
3.09,28.12,0.45,30.34,2,Chennai,Bombay Duck
2.4,25.91,0.54,33.18,7,Chennai,Snapper
1.65,27.7,0.48,34.09,10,Mumbai,Barracuda
2.27,28.34,0.48,36.91,4,Goa,Seer Fish
3.34,24.31,0.35,32.75,3,Mangalore,Sardine
2.22,30.82,0.69,36.96,6,Visakhapatnam,Seer Fish
2.82,27.83,0.53,35.39,10,Chennai,Kingfish
1.66,28.65,0.65,34.34,4,Visakhapatnam,Snapper
5.28,25.4,0.22,31.51,9,Goa,Anchovy
2.67,27.73,0.45,34.75,9,Kochi,Seer Fish
1.91,28.41,0.25,35.76,6,Visakhapatnam,Tuna
4.81,26.24,0.39,32.33,5,Visakhapatnam,Anchovy
3.45,29.25,0.34,33.67,10,Gujarat,Mackerel
3.55,25.12,0.22,27.28,7,Visakhapatnam,Tilapia
2.13,12.54,0.29,32.7,9,Mangalore,Salmon
3.43,27.32,0.33,33.37,7,Chennai,Bombay Duck
2.55,28.54,0.53,34.75,2,Chennai,Snapper
2.88,28.17,0.36,34.08,8,Chennai,Pomfret
3.75,26.88,0.59,32.72,8,Mumbai,Hilsa
2.03,30.79,0.28,34.92,2,Mumbai,Kingfish
2.28,28.31,0.29,34.82,3,Kochi,Snapper
2.25,27.9,0.41,36.12,10,Chennai,Seer Fish
1.95,13.2,0.23,32.28,2,Mangalore,Cod
2.33,27.66,0.56,36.69,7,Visakhapatnam,Seer Fish
2.01,16.23,0.58,33.22,4,Gujarat,Salmon
3.95,16.7,0.36,30.02,5,Chennai,Herring
1.87,28.83,0.21,36.21,2,Mangalore,Kingfish
2.25,26.83,0.31,34.47,5,Chennai,Pomfret
4.09,26.88,0.37,33.14,7,Visakhapatnam,Sardine
1.02,24.95,0.45,35.56,10,Mangalore,Shark
2.9,28.51,0.22,34.96,10,Gujarat,Snapper
2.49,17.72,0.68,32.61,10,Gujarat,Salmon
2.19,26.88,0.56,34.02,11,Gujarat,Pomfret
2.71,13.18,0.2,31.36,12,Kochi,Herring
2.67,31.96,0.62,35.64,7,Chennai,Kingfish
4.31,26.69,0.41,28.37,10,Visakhapatnam,Catfish
3.69,22.18,0.69,29.16,8,Kochi,Tilapia
3.34,25.33,0.28,28.12,9,Mumbai,Catfish
2.7,23.75,0.36,28.82,6,Mumbai,Tilapia
2.37,31.15,0.67,35.0,11,Mumbai,Tuna
2.03,29.58,0.35,36.72,8,Gujarat,Tuna
3.59,24.28,0.65,27.26,9,Visakhapatnam,Tilapia
2.95,26.61,0.26,27.63,1,Kochi,Tilapia
1.69,28.17,0.62,34.02,12,Mangalore,Ribbonfish
2.9,27.62,0.23,29.11,5,Goa,Tilapia
4.79,26.55,0.58,31.68,9,Gujarat,Anchovy
2.35,28.25,0.66,35.27,4,Visakhapatnam,Mackerel
3.15,24.32,0.59,31.67,10,Goa,Sardine
3.87,24.53,0.4,31.65,6,Chennai,Sardine
3.87,27.69,0.42,30.45,4,Goa,Bombay Duck
2.25,29.94,0.37,34.63,12,Mumbai,Mackerel
2.53,27.57,0.31,32.05,5,Chennai,Pomfret
2.54,12.8,0.55,31.2,2,Kochi,Herring
3.28,22.28,0.32,28.08,5,Kochi,Tilapia
5.37,23.87,0.66,32.41,12,Chennai,Anchovy
2.38,29.57,0.26,35.2,2,Chennai,Ribbonfish
1.9,27.14,0.62,35.72,6,Visakhapatnam,Grouper
2.07,28.01,0.25,35.85,11,Mumbai,Tuna
3.46,26.3,0.55,32.55,6,Mumbai,Bombay Duck
2.67,13.28,0.35,30.48,1,Goa,Herring
3.99,25.75,0.69,32.73,10,Mumbai,Sardine
1.74,29.21,0.39,35.26,6,Chennai,Tuna
4.16,27.76,0.26,28.47,4,Chennai,Tilapia
3.04,25.92,0.5,33.66,9,Kochi,Croakers
2.37,27.31,0.23,36.31,6,Mangalore,Seer Fish
3.23,24.56,0.44,32.43,7,Mumbai,Croakers
2.87,16.56,0.21,33.07,11,Goa,Herring
3.64,25.39,0.62,30.12,6,Mumbai,Tilapia
1.14,24.71,0.28,36.85,8,Mangalore,Shark
4.95,26.95,0.56,30.21,5,Mangalore,Anchovy
1.77,27.41,0.26,36.33,7,Gujarat,Barracuda
2.33,24.79,0.21,33.34,9,Goa,Grouper
2.57,27.5,0.65,34.98,12,Goa,Ribbonfish
2.92,27.62,0.67,27.96,6,Kochi,Tilapia
3.4,27.65,0.51,29.29,9,Chennai,Hilsa
1.91,29.21,0.63,35.52,3,Visakhapatnam,Ribbonfish
3.11,24.92,0.37,29.37,2,Kochi,Hilsa
1.74,28.69,0.36,36.98,11,Gujarat,Tuna
3.29,25.71,0.63,33.9,8,Gujarat,Croakers
3.95,26.06,0.52,28.31,5,Gujarat,Tilapia
3.63,22.07,0.5,30.19,7,Mumbai,Tilapia
2.18,30.73,0.45,36.41,1,Visakhapatnam,Seer Fish
2.02,28.04,0.39,36.7,4,Mangalore,Tuna
